holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume,hour,day_of_week,day_of_year,month,year,is_weekend
11,11.78000000000003,0.0,0.0,1.0,5,16,2808.0,5,4,244,9,2017,False
11,11.460000000000036,0.0,0.0,1.0,5,16,5248.0,6,4,244,9,2017,False
11,11.77000000000004,0.0,0.0,75.0,1,2,6424.0,7,4,244,9,2017,False
11,11.57000000000005,0.0,0.0,75.0,5,16,5950.0,8,4,244,9,2017,False
11,12.660000000000023,0.0,0.0,1.0,0,26,5411.0,9,4,244,9,2017,False
11,13.930000000000009,0.0,0.0,1.0,0,26,5293.0,10,4,244,9,2017,False
11,15.78000000000003,0.0,0.0,1.0,0,26,5419.0,11,4,244,9,2017,False
11,17.57000000000005,0.0,0.0,1.0,0,26,5823.0,12,4,244,9,2017,False
11,19.21000000000004,0.0,0.0,20.0,1,4,5824.0,13,4,244,9,2017,False
11,20.129999999999995,0.0,0.0,40.0,4,6,5905.0,14,4,244,9,2017,False
11,20.640000000000043,0.0,0.0,40.0,4,6,6062.0,15,4,244,9,2017,False
11,21.430000000000007,0.0,0.0,75.0,7,27,5952.0,16,4,244,9,2017,False
11,21.57000000000005,0.0,0.0,75.0,4,6,5449.0,17,4,244,9,2017,False
11,21.360000000000014,0.0,0.0,75.0,4,6,4886.0,18,4,244,9,2017,False
11,20.670000000000016,0.0,0.0,75.0,4,6,3947.0,19,4,244,9,2017,False
11,19.870000000000005,0.0,0.0,90.0,4,6,3576.0,20,4,244,9,2017,False
11,19.260000000000048,0.0,0.0,90.0,6,17,3863.0,21,4,244,9,2017,False
11,18.80000000000001,0.0,0.0,90.0,2,3,2597.0,22,4,244,9,2017,False
11,18.21000000000004,0.0,0.0,90.0,6,12,2045.0,23,4,244,9,2017,False
11,18.0,0.0,0.0,90.0,4,6,1227.0,0,5,245,9,2017,True
11,17.930000000000007,0.0,0.0,90.0,4,6,771.0,1,5,245,9,2017,True
11,18.0,0.0,0.0,40.0,4,6,535.0,2,5,245,9,2017,True
11,17.78000000000003,0.0,0.0,90.0,4,6,368.0,3,5,245,9,2017,True
11,17.53000000000003,0.0,0.0,75.0,4,6,419.0,4,5,245,9,2017,True
11,17.33000000000004,0.0,0.0,90.0,4,6,745.0,5,5,245,9,2017,True
11,17.0,0.0,0.0,90.0,6,12,1512.0,6,5,245,9,2017,True
11,17.07000000000005,0.0,0.0,90.0,1,18,2235.0,7,5,245,9,2017,True
11,17.140000000000043,0.0,0.0,90.0,5,16,3064.0,8,5,245,9,2017,True
11,17.57000000000005,0.0,0.0,90.0,1,18,3854.0,9,5,245,9,2017,True
11,18.33000000000004,0.0,0.0,90.0,5,16,4519.0,10,5,245,9,2017,True
11,19.53000000000003,0.0,0.0,75.0,1,2,4720.0,11,5,245,9,2017,True
11,21.860000000000014,0.0,0.0,40.0,4,6,4840.0,12,5,245,9,2017,True
11,23.19,0.0,0.0,75.0,1,2,4683.0,13,5,245,9,2017,True
11,24.99000000000001,0.0,0.0,40.0,1,23,4882.0,14,5,245,9,2017,True
11,26.06,0.0,0.0,40.0,1,23,4699.0,15,5,245,9,2017,True
11,26.400000000000038,0.0,0.0,40.0,1,23,4794.0,16,5,245,9,2017,True
11,26.46000000000004,0.0,0.0,20.0,1,4,4462.0,17,5,245,9,2017,True
11,26.07000000000005,0.0,0.0,1.0,0,26,4017.0,18,5,245,9,2017,True
11,24.430000000000007,0.0,0.0,1.0,0,26,3380.0,19,5,245,9,2017,True
11,22.360000000000014,0.0,0.0,1.0,0,26,3108.0,20,5,245,9,2017,True
11,20.27000000000004,0.0,0.0,5.0,0,26,2921.0,21,5,245,9,2017,True
11,18.46000000000004,0.0,0.0,5.0,0,26,2565.0,22,5,245,9,2017,True
11,17.53000000000003,0.0,0.0,1.0,0,26,2021.0,23,5,245,9,2017,True
11,15.990000000000007,0.0,0.0,1.0,0,26,1517.0,0,6,246,9,2017,True
11,15.470000000000027,0.0,0.0,1.0,0,26,822.0,1,6,246,9,2017,True
11,14.53000000000003,0.0,0.0,1.0,0,26,661.0,2,6,246,9,2017,True
11,14.33000000000004,0.0,0.0,1.0,5,16,373.0,3,6,246,9,2017,True
11,14.200000000000044,0.0,0.0,1.0,0,26,335.0,4,6,246,9,2017,True
11,14.050000000000011,0.0,0.0,1.0,0,26,521.0,5,6,246,9,2017,True
11,13.720000000000027,0.0,0.0,1.0,0,26,1018.0,6,6,246,9,2017,True
11,14.310000000000002,0.0,0.0,1.0,0,26,1621.0,7,6,246,9,2017,True
11,14.680000000000009,0.0,0.0,1.0,0,26,2667.0,8,6,246,9,2017,True
11,17.07000000000005,0.0,0.0,1.0,0,26,3406.0,9,6,246,9,2017,True
11,19.980000000000015,0.0,0.0,40.0,1,23,4184.0,10,6,246,9,2017,True
11,22.49000000000001,0.0,0.0,1.0,0,26,4582.0,11,6,246,9,2017,True
11,24.19,0.0,0.0,40.0,1,23,5025.0,12,6,246,9,2017,True
11,26.06,0.0,0.0,40.0,1,23,4524.0,13,6,246,9,2017,True
11,27.30000000000001,0.0,0.0,1.0,0,26,4612.0,14,6,246,9,2017,True
11,28.07000000000005,0.0,0.0,40.0,1,23,4139.0,15,6,246,9,2017,True
11,28.53000000000003,0.0,0.0,40.0,1,23,4159.0,16,6,246,9,2017,True
11,28.21000000000004,0.0,0.0,75.0,1,2,4730.0,17,6,246,9,2017,True
11,27.79000000000002,0.0,0.0,1.0,0,26,3886.0,18,6,246,9,2017,True
11,26.930000000000007,0.0,0.0,1.0,0,26,3548.0,19,6,246,9,2017,True
11,25.71000000000004,0.0,0.0,5.0,0,26,3118.0,20,6,246,9,2017,True
11,23.80000000000001,0.0,0.0,1.0,0,26,2677.0,21,6,246,9,2017,True
11,23.600000000000023,0.0,0.0,5.0,0,26,2245.0,22,6,246,9,2017,True
11,23.129999999999995,0.0,0.0,1.0,0,26,1710.0,23,6,246,9,2017,True
3,22.390000000000043,0.0,0.0,1.0,0,26,1026.0,0,0,247,9,2017,False
11,22.350000000000023,0.0,0.0,1.0,0,26,585.0,1,0,247,9,2017,False
11,21.920000000000016,0.0,0.0,75.0,1,2,441.0,2,0,247,9,2017,False
11,21.46000000000004,0.0,0.0,40.0,1,23,302.0,3,0,247,9,2017,False
11,20.930000000000007,0.0,0.0,20.0,1,4,303.0,4,0,247,9,2017,False
11,19.470000000000027,0.0,0.0,1.0,0,26,575.0,5,0,247,9,2017,False
11,17.53000000000003,0.0,0.0,1.0,0,26,1128.0,6,0,247,9,2017,False
11,16.200000000000045,0.0,0.0,75.0,1,2,1589.0,7,0,247,9,2017,False
11,15.660000000000023,0.0,0.0,75.0,1,2,1974.0,8,0,247,9,2017,False
11,16.33000000000004,0.0,0.0,75.0,1,2,2678.0,9,0,247,9,2017,False
11,17.49000000000001,0.0,0.0,1.0,0,26,3320.0,10,0,247,9,2017,False
11,20.129999999999995,0.0,0.0,20.0,4,6,3830.0,11,0,247,9,2017,False
11,21.0,0.0,0.0,1.0,4,6,4059.0,12,0,247,9,2017,False
11,22.21000000000004,0.0,0.0,40.0,4,6,4290.0,13,0,247,9,2017,False
11,22.71000000000004,0.0,0.0,40.0,4,6,4309.0,14,0,247,9,2017,False
11,23.07000000000005,0.0,0.0,40.0,1,23,4347.0,15,0,247,9,2017,False
11,23.0,0.0,0.0,75.0,6,19,4377.0,16,0,247,9,2017,False
11,14.689999999999998,0.0,0.0,75.0,10,32,3883.0,17,0,247,9,2017,False
11,13.54000000000002,0.0,0.0,75.0,10,32,3583.0,18,0,247,9,2017,False
11,13.800000000000011,0.0,0.0,75.0,6,12,3218.0,19,0,247,9,2017,False
11,13.07000000000005,0.0,0.0,40.0,6,12,2725.0,20,0,247,9,2017,False
11,12.470000000000027,0.0,0.0,1.0,10,20,2186.0,21,0,247,9,2017,False
11,11.78000000000003,0.0,0.0,1.0,0,26,1708.0,22,0,247,9,2017,False
11,12.07000000000005,0.0,0.0,1.0,0,26,1048.0,23,0,247,9,2017,False
11,11.930000000000009,0.0,0.0,40.0,1,23,574.0,0,1,248,9,2017,False
11,12.0,0.0,0.0,20.0,1,4,315.0,1,1,248,9,2017,False
11,11.78000000000003,0.0,0.0,1.0,0,26,242.0,2,1,248,9,2017,False
11,11.689999999999998,0.0,0.0,1.0,0,26,316.0,3,1,248,9,2017,False
11,11.5,0.0,0.0,1.0,0,26,807.0,4,1,248,9,2017,False
11,11.140000000000043,0.0,0.0,1.0,0,26,3001.0,5,1,248,9,2017,False
11,10.590000000000032,0.0,0.0,1.0,0,26,5545.0,6,1,248,9,2017,False
11,10.430000000000009,0.0,0.0,1.0,0,26,6559.0,7,1,248,9,2017,False
11,10.590000000000032,0.0,0.0,40.0,1,23,6267.0,8,1,248,9,2017,False
11,12.07000000000005,0.0,0.0,40.0,1,23,5762.0,9,1,248,9,2017,False
11,13.28000000000003,0.0,0.0,1.0,0,26,4482.0,10,1,248,9,2017,False
11,15.52000000000004,0.0,0.0,20.0,1,4,4733.0,11,1,248,9,2017,False
11,16.150000000000034,0.0,0.0,75.0,1,2,5041.0,12,1,248,9,2017,False
11,16.640000000000043,0.0,0.0,75.0,1,2,4805.0,13,1,248,9,2017,False
11,16.860000000000014,0.0,0.0,75.0,1,2,5220.0,14,1,248,9,2017,False
11,16.710000000000036,0.0,0.0,90.0,1,18,5799.0,15,1,248,9,2017,False
11,16.200000000000045,0.0,0.0,90.0,1,18,6572.0,16,1,248,9,2017,False
11,16.27000000000004,0.0,0.0,90.0,6,17,6092.0,17,1,248,9,2017,False
11,15.79000000000002,0.0,0.0,90.0,6,12,4306.0,18,1,248,9,2017,False
11,15.07000000000005,0.0,0.0,75.0,6,12,3282.0,19,1,248,9,2017,False
11,13.870000000000005,0.0,0.0,40.0,6,17,2817.0,20,1,248,9,2017,False
11,12.53000000000003,0.0,0.0,75.0,1,2,2398.0,21,1,248,9,2017,False
11,12.27000000000004,0.0,0.0,75.0,1,2,1538.0,22,1,248,9,2017,False
11,11.640000000000043,0.0,0.0,75.0,6,12,945.0,23,1,248,9,2017,False
11,11.700000000000044,0.0,0.0,40.0,1,23,543.0,0,2,249,9,2017,False
11,11.060000000000002,0.0,0.0,90.0,6,12,343.0,1,2,249,9,2017,False
11,11.210000000000036,0.0,0.0,90.0,1,18,250.0,2,2,249,9,2017,False
11,11.0,0.0,0.0,90.0,1,18,354.0,3,2,249,9,2017,False
11,10.5,0.0,0.0,90.0,1,18,889.0,4,2,249,9,2017,False
11,9.930000000000009,0.0,0.0,40.0,1,23,3137.0,5,2,249,9,2017,False
11,8.710000000000036,0.0,0.0,20.0,4,6,5782.0,6,2,249,9,2017,False
11,8.29000000000002,0.0,0.0,40.0,5,16,6500.0,7,2,249,9,2017,False
11,9.27000000000004,0.0,0.0,1.0,0,26,5848.0,8,2,249,9,2017,False
11,11.490000000000007,0.0,0.0,40.0,1,23,5875.0,9,2,249,9,2017,False
11,13.57000000000005,0.0,0.0,1.0,0,26,4548.0,10,2,249,9,2017,False
11,14.79000000000002,0.0,0.0,1.0,0,26,5185.0,11,2,249,9,2017,False
11,16.5,0.0,0.0,75.0,1,2,4991.0,12,2,249,9,2017,False
11,17.220000000000027,0.0,0.0,75.0,1,2,4835.0,13,2,249,9,2017,False
11,17.560000000000002,0.0,0.0,75.0,1,2,5262.0,14,2,249,9,2017,False
11,18.27000000000004,0.0,0.0,20.0,1,4,5382.0,15,2,249,9,2017,False
11,18.129999999999995,0.0,0.0,75.0,1,2,6799.0,16,2,249,9,2017,False
11,18.400000000000038,0.0,0.0,90.0,1,18,6500.0,17,2,249,9,2017,False
11,18.470000000000027,0.0,0.0,75.0,1,2,4519.0,18,2,249,9,2017,False
11,17.129999999999995,0.0,0.0,90.0,1,18,3690.0,19,2,249,9,2017,False
11,16.0,0.0,0.0,1.0,0,26,3361.0,20,2,249,9,2017,False
11,14.33000000000004,0.0,0.0,75.0,1,2,2556.0,21,2,249,9,2017,False
11,12.25,0.0,0.0,75.0,1,2,1609.0,22,2,249,9,2017,False
11,10.920000000000016,0.0,0.0,1.0,0,26,1117.0,23,2,249,9,2017,False
11,9.460000000000036,0.0,0.0,40.0,5,16,583.0,0,3,250,9,2017,False
11,9.340000000000032,0.0,0.0,1.0,5,16,357.0,1,3,250,9,2017,False
11,8.360000000000014,0.0,0.0,1.0,3,5,259.0,2,3,250,9,2017,False
11,7.850000000000023,0.0,0.0,1.0,3,5,335.0,3,3,250,9,2017,False
11,7.640000000000043,0.0,0.0,1.0,3,5,913.0,4,3,250,9,2017,False
11,7.53000000000003,0.0,0.0,20.0,3,5,3116.0,5,3,250,9,2017,False
11,7.990000000000009,0.0,0.0,75.0,3,5,5737.0,6,3,250,9,2017,False
11,8.730000000000018,0.0,0.0,75.0,1,2,6685.0,7,3,250,9,2017,False
11,9.720000000000027,0.0,0.0,90.0,1,18,6302.0,8,3,250,9,2017,False
11,10.660000000000023,0.0,0.0,75.0,1,2,5486.0,9,3,250,9,2017,False
11,12.420000000000016,0.0,0.0,75.0,1,2,4620.0,10,3,250,9,2017,False
11,15.450000000000044,0.0,0.0,90.0,1,18,4862.0,11,3,250,9,2017,False
11,18.0,0.0,0.0,75.0,1,2,5083.0,12,3,250,9,2017,False
11,18.840000000000032,0.0,0.0,1.0,0,26,4903.0,13,3,250,9,2017,False
11,20.610000000000014,0.0,0.0,20.0,1,4,5073.0,14,3,250,9,2017,False
11,21.21000000000004,0.0,0.0,40.0,1,23,5827.0,15,3,250,9,2017,False
11,22.54000000000002,0.0,0.0,75.0,1,2,6492.0,16,3,250,9,2017,False
11,23.0,0.0,0.0,75.0,1,2,6478.0,17,3,250,9,2017,False
11,22.420000000000016,0.0,0.0,75.0,1,2,4703.0,18,3,250,9,2017,False
11,21.78000000000003,0.0,0.0,1.0,0,26,3621.0,19,3,250,9,2017,False
11,19.340000000000032,0.0,0.0,75.0,1,2,3280.0,20,3,250,9,2017,False
11,17.07000000000005,0.0,0.0,75.0,1,2,2611.0,21,3,250,9,2017,False
11,15.800000000000011,0.0,0.0,75.0,1,2,1896.0,22,3,250,9,2017,False
11,14.990000000000007,0.0,0.0,75.0,1,2,1469.0,23,3,250,9,2017,False
11,13.5,0.0,0.0,75.0,1,2,634.0,0,4,251,9,2017,False
11,13.210000000000036,0.0,0.0,75.0,1,2,390.0,1,4,251,9,2017,False
11,13.010000000000048,0.0,0.0,1.0,0,26,277.0,2,4,251,9,2017,False
11,12.400000000000034,0.0,0.0,1.0,0,26,356.0,3,4,251,9,2017,False
11,11.870000000000005,0.0,0.0,1.0,0,26,853.0,4,4,251,9,2017,False
11,11.420000000000016,0.0,0.0,20.0,1,4,2978.0,5,4,251,9,2017,False
11,10.740000000000007,0.0,0.0,1.0,0,26,5573.0,6,4,251,9,2017,False
11,10.27000000000004,0.0,0.0,1.0,0,26,6504.0,7,4,251,9,2017,False
11,10.200000000000044,0.0,0.0,5.0,0,26,6232.0,8,4,251,9,2017,False
11,11.78000000000003,0.0,0.0,1.0,0,26,5304.0,9,4,251,9,2017,False
11,12.930000000000009,0.0,0.0,5.0,0,26,4526.0,10,4,251,9,2017,False
11,14.990000000000007,0.0,0.0,1.0,0,26,5021.0,11,4,251,9,2017,False
11,16.129999999999995,0.0,0.0,5.0,0,26,5120.0,12,4,251,9,2017,False
11,17.79000000000002,0.0,0.0,1.0,0,26,5265.0,13,4,251,9,2017,False
11,18.5,0.0,0.0,1.0,0,26,5689.0,14,4,251,9,2017,False
11,19.129999999999995,0.0,0.0,1.0,0,26,6157.0,15,4,251,9,2017,False
11,19.660000000000025,0.0,0.0,5.0,0,26,6597.0,16,4,251,9,2017,False
11,19.870000000000005,0.0,0.0,1.0,0,26,6423.0,17,4,251,9,2017,False
11,19.0,0.0,0.0,1.0,0,26,5185.0,18,4,251,9,2017,False
11,18.0,0.0,0.0,1.0,0,26,4029.0,19,4,251,9,2017,False
11,16.58000000000004,0.0,0.0,1.0,0,26,3236.0,20,4,251,9,2017,False
11,13.990000000000007,0.0,0.0,1.0,0,26,2997.0,21,4,251,9,2017,False
11,12.860000000000014,0.0,0.0,1.0,0,26,2440.0,22,4,251,9,2017,False
11,12.27000000000004,0.0,0.0,1.0,0,26,1831.0,23,4,251,9,2017,False
11,11.470000000000027,0.0,0.0,1.0,0,26,1391.0,0,5,252,9,2017,True
11,11.700000000000044,0.0,0.0,1.0,0,26,840.0,1,5,252,9,2017,True
11,11.430000000000009,0.0,0.0,1.0,0,26,583.0,2,5,252,9,2017,True
11,11.210000000000036,0.0,0.0,1.0,0,26,383.0,3,5,252,9,2017,True
11,11.060000000000002,0.0,0.0,75.0,1,2,412.0,4,5,252,9,2017,True
11,11.07000000000005,0.0,0.0,75.0,1,2,885.0,5,5,252,9,2017,True
11,11.129999999999995,0.0,0.0,20.0,1,4,1482.0,6,5,252,9,2017,True
11,11.129999999999995,0.0,0.0,20.0,1,4,2218.0,7,5,252,9,2017,True
11,11.610000000000014,0.0,0.0,1.0,0,26,3088.0,8,5,252,9,2017,True
11,12.590000000000032,0.0,0.0,5.0,0,26,3540.0,9,5,252,9,2017,True
11,14.350000000000025,0.0,0.0,1.0,0,26,4092.0,10,5,252,9,2017,True
11,17.350000000000023,0.0,0.0,1.0,0,26,4232.0,11,5,252,9,2017,True
11,18.46000000000004,0.0,0.0,5.0,0,26,4596.0,12,5,252,9,2017,True
11,20.21000000000004,0.0,0.0,1.0,0,26,4497.0,13,5,252,9,2017,True
11,21.80000000000001,0.0,0.0,1.0,0,26,4457.0,14,5,252,9,2017,True
11,22.79000000000002,0.0,0.0,1.0,0,26,4424.0,15,5,252,9,2017,True
11,23.140000000000043,0.0,0.0,1.0,0,26,4432.0,16,5,252,9,2017,True
11,23.360000000000014,0.0,0.0,1.0,0,26,4472.0,17,5,252,9,2017,True
11,23.07000000000005,0.0,0.0,40.0,1,23,4396.0,18,5,252,9,2017,True
11,22.340000000000032,0.0,0.0,40.0,1,23,3547.0,19,5,252,9,2017,True
11,20.930000000000007,0.0,0.0,40.0,1,23,3256.0,20,5,252,9,2017,True
11,19.71000000000004,0.0,0.0,40.0,1,23,3107.0,21,5,252,9,2017,True
11,19.07000000000005,0.0,0.0,40.0,1,23,2458.0,22,5,252,9,2017,True
11,18.350000000000023,0.0,0.0,1.0,0,26,2026.0,23,5,252,9,2017,True
11,17.710000000000036,0.0,0.0,40.0,1,23,1342.0,0,6,253,9,2017,True
11,17.57000000000005,0.0,0.0,40.0,1,23,823.0,1,6,253,9,2017,True
11,17.140000000000043,0.0,0.0,1.0,0,26,673.0,2,6,253,9,2017,True
11,17.0,0.0,0.0,75.0,1,2,373.0,3,6,253,9,2017,True
11,16.78000000000003,0.0,0.0,40.0,1,23,315.0,4,6,253,9,2017,True
11,16.57000000000005,0.0,0.0,75.0,1,2,513.0,5,6,253,9,2017,True
11,16.350000000000023,0.0,0.0,75.0,1,2,1036.0,6,6,253,9,2017,True
11,16.220000000000027,0.0,0.0,90.0,1,18,1468.0,7,6,253,9,2017,True
11,16.350000000000023,0.0,0.0,90.0,1,18,1948.0,8,6,253,9,2017,True
11,16.360000000000014,0.0,0.0,75.0,1,2,2747.0,9,6,253,9,2017,True
11,17.33000000000004,0.0,0.0,75.0,1,2,3450.0,10,6,253,9,2017,True
11,18.930000000000007,0.0,0.0,75.0,1,2,3890.0,11,6,253,9,2017,True
11,20.57000000000005,0.0,0.0,75.0,1,2,4143.0,12,6,253,9,2017,True
11,22.21000000000004,0.0,0.0,40.0,1,23,4232.0,13,6,253,9,2017,True
11,23.71000000000004,0.0,0.0,75.0,1,2,4170.0,14,6,253,9,2017,True
11,25.0,0.0,0.0,1.0,0,26,4135.0,15,6,253,9,2017,True
11,25.660000000000025,0.0,0.0,40.0,1,23,3983.0,16,6,253,9,2017,True
11,25.57000000000005,0.0,0.0,75.0,1,2,3877.0,17,6,253,9,2017,True
11,25.07000000000005,0.0,0.0,75.0,1,2,3791.0,18,6,253,9,2017,True
11,24.27000000000004,0.0,0.0,75.0,6,12,3289.0,19,6,253,9,2017,True
11,22.80000000000001,0.0,0.0,75.0,1,2,2902.0,20,6,253,9,2017,True
11,21.870000000000005,0.0,0.0,75.0,1,2,2213.0,21,6,253,9,2017,True
11,21.350000000000023,0.0,0.0,40.0,1,23,1591.0,22,6,253,9,2017,True
11,20.870000000000005,0.0,0.0,1.0,0,26,1075.0,23,6,253,9,2017,True
11,20.07000000000005,0.0,0.0,1.0,0,26,586.0,0,0,254,9,2017,False
11,19.200000000000045,0.0,0.0,1.0,0,26,396.0,1,0,254,9,2017,False
11,18.33000000000004,0.0,0.0,1.0,0,26,240.0,2,0,254,9,2017,False
11,17.870000000000005,0.0,0.0,1.0,0,26,344.0,3,0,254,9,2017,False
11,17.0,0.0,0.0,1.0,0,26,853.0,4,0,254,9,2017,False
11,16.5,0.0,0.0,1.0,0,26,3017.0,5,0,254,9,2017,False
11,16.210000000000036,0.0,0.0,1.0,0,26,5764.0,6,0,254,9,2017,False
11,15.670000000000016,0.0,0.0,20.0,1,4,6051.0,7,0,254,9,2017,False
11,16.060000000000002,0.0,0.0,40.0,1,23,5998.0,8,0,254,9,2017,False
11,16.930000000000007,0.0,0.0,75.0,1,2,5404.0,9,0,254,9,2017,False
11,18.260000000000048,0.0,0.0,20.0,1,4,4456.0,10,0,254,9,2017,False
11,20.660000000000025,0.0,0.0,40.0,1,23,4529.0,11,0,254,9,2017,False
11,22.0,0.0,0.0,1.0,0,26,4735.0,12,0,254,9,2017,False
11,23.930000000000007,0.0,0.0,20.0,1,4,4834.0,13,0,254,9,2017,False
11,24.860000000000014,0.0,0.0,5.0,0,26,5411.0,14,0,254,9,2017,False
11,25.930000000000007,0.0,0.0,1.0,0,26,6445.0,15,0,254,9,2017,False
11,26.600000000000023,0.0,0.0,20.0,1,4,7117.0,16,0,254,9,2017,False
11,27.07000000000005,0.0,0.0,20.0,1,4,6431.0,17,0,254,9,2017,False
11,26.870000000000005,0.0,0.0,5.0,0,26,4233.0,18,0,254,9,2017,False
11,25.80000000000001,0.0,0.0,20.0,1,4,2851.0,19,0,254,9,2017,False
11,23.08000000000004,0.0,0.0,20.0,1,4,2612.0,20,0,254,9,2017,False
11,20.410000000000025,0.0,0.0,40.0,5,16,2494.0,21,0,254,9,2017,False
11,18.420000000000016,0.0,0.0,1.0,5,16,1382.0,22,0,254,9,2017,False
11,17.79000000000002,0.0,0.0,1.0,4,6,1022.0,23,0,254,9,2017,False
11,16.78000000000003,0.0,0.0,1.0,4,6,616.0,0,1,255,9,2017,False
11,16.29000000000002,0.0,0.0,1.0,3,5,364.0,1,1,255,9,2017,False
11,15.210000000000036,0.0,0.0,90.0,5,16,244.0,2,1,255,9,2017,False
11,14.920000000000016,0.0,0.0,40.0,3,5,336.0,3,1,255,9,2017,False
11,14.379999999999995,0.0,0.0,1.0,3,5,918.0,4,1,255,9,2017,False
11,14.52000000000004,0.0,0.0,1.0,3,5,3102.0,5,1,255,9,2017,False
11,13.850000000000025,0.0,0.0,90.0,5,16,5785.0,6,1,255,9,2017,False
11,14.129999999999995,0.0,0.0,40.0,3,5,6353.0,7,1,255,9,2017,False
11,14.590000000000032,0.0,0.0,1.0,3,5,5836.0,8,1,255,9,2017,False
11,16.720000000000027,0.0,0.0,5.0,3,5,5633.0,9,1,255,9,2017,False
11,19.31,0.0,0.0,90.0,3,5,4477.0,10,1,255,9,2017,False
11,22.99000000000001,0.0,0.0,1.0,0,26,4754.0,11,1,255,9,2017,False
11,24.600000000000023,0.0,0.0,1.0,0,26,4841.0,12,1,255,9,2017,False
11,26.46000000000004,0.0,0.0,1.0,0,26,4887.0,13,1,255,9,2017,False
11,27.08000000000004,0.0,0.0,1.0,0,26,5332.0,14,1,255,9,2017,False
11,28.129999999999995,0.0,0.0,5.0,0,26,6114.0,15,1,255,9,2017,False
11,28.80000000000001,0.0,0.0,1.0,0,26,7007.0,16,1,255,9,2017,False
11,28.870000000000005,0.0,0.0,1.0,0,26,6717.0,17,1,255,9,2017,False
11,28.129999999999995,0.0,0.0,1.0,0,26,5310.0,18,1,255,9,2017,False
11,26.5,0.0,0.0,1.0,0,26,3423.0,19,1,255,9,2017,False
11,24.930000000000007,0.0,0.0,5.0,0,26,2995.0,20,1,255,9,2017,False
11,23.220000000000027,0.0,0.0,1.0,0,26,2535.0,21,1,255,9,2017,False
11,21.79000000000002,0.0,0.0,1.0,0,26,1897.0,22,1,255,9,2017,False
11,20.52000000000004,0.0,0.0,1.0,0,26,1022.0,23,1,255,9,2017,False
11,20.49000000000001,0.0,0.0,1.0,0,26,609.0,0,2,256,9,2017,False
11,19.600000000000023,0.0,0.0,1.0,5,16,377.0,1,2,256,9,2017,False
11,19.07000000000005,0.0,0.0,1.0,0,26,272.0,2,2,256,9,2017,False
11,18.360000000000014,0.0,0.0,1.0,0,26,331.0,3,2,256,9,2017,False
11,17.850000000000023,0.0,0.0,1.0,5,16,917.0,4,2,256,9,2017,False
11,17.730000000000018,0.0,0.0,20.0,1,4,3124.0,5,2,256,9,2017,False
11,17.430000000000007,0.0,0.0,20.0,1,4,5355.0,6,2,256,9,2017,False
11,17.220000000000027,0.0,0.0,1.0,0,26,5721.0,7,2,256,9,2017,False
11,17.640000000000043,0.0,0.0,20.0,1,4,6034.0,8,2,256,9,2017,False
11,19.0,0.0,0.0,1.0,0,26,5873.0,9,2,256,9,2017,False
11,21.360000000000014,0.0,0.0,1.0,0,26,4603.0,10,2,256,9,2017,False
11,25.33000000000004,0.0,0.0,20.0,1,4,4677.0,11,2,256,9,2017,False
11,26.30000000000001,0.0,0.0,1.0,0,26,4966.0,12,2,256,9,2017,False
11,28.0,0.0,0.0,40.0,1,23,4976.0,13,2,256,9,2017,False
11,28.49000000000001,0.0,0.0,20.0,1,4,5173.0,14,2,256,9,2017,False
11,29.140000000000043,0.0,0.0,40.0,1,23,5943.0,15,2,256,9,2017,False
11,29.670000000000016,0.0,0.0,75.0,1,2,6944.0,16,2,256,9,2017,False
11,29.0,0.0,0.0,75.0,1,2,6344.0,17,2,256,9,2017,False
11,28.660000000000025,0.0,0.0,75.0,1,2,4869.0,18,2,256,9,2017,False
11,27.94,0.0,0.0,40.0,1,23,3494.0,19,2,256,9,2017,False
11,25.930000000000007,0.0,0.0,40.0,1,23,3181.0,20,2,256,9,2017,False
11,23.600000000000023,0.0,0.0,40.0,5,16,2508.0,21,2,256,9,2017,False
11,22.620000000000005,0.0,0.0,5.0,0,26,1960.0,22,2,256,9,2017,False
11,22.370000000000005,0.0,0.0,1.0,0,26,1065.0,23,2,256,9,2017,False
11,22.0,0.0,0.0,1.0,0,26,591.0,0,3,257,9,2017,False
11,20.74000000000001,0.0,0.0,1.0,3,5,364.0,1,3,257,9,2017,False
11,20.600000000000023,0.0,0.0,1.0,5,16,309.0,2,3,257,9,2017,False
11,19.870000000000005,0.0,0.0,1.0,5,16,348.0,3,3,257,9,2017,False
11,19.5,0.0,0.0,1.0,5,16,915.0,4,3,257,9,2017,False
11,19.07000000000005,0.0,0.0,1.0,5,16,3173.0,5,3,257,9,2017,False
11,18.470000000000027,0.0,0.0,1.0,5,16,6058.0,6,3,257,9,2017,False
11,18.0,0.0,0.0,40.0,5,16,6481.0,7,3,257,9,2017,False
11,18.0,0.0,0.0,1.0,5,16,6122.0,8,3,257,9,2017,False
11,19.610000000000014,0.0,0.0,1.0,5,16,5609.0,9,3,257,9,2017,False
11,22.33000000000004,0.0,0.0,1.0,0,26,4603.0,10,3,257,9,2017,False
11,24.150000000000038,0.0,0.0,1.0,0,26,4844.0,11,3,257,9,2017,False
11,26.379999999999995,0.0,0.0,1.0,0,26,5342.0,12,3,257,9,2017,False
11,27.640000000000043,0.0,0.0,1.0,0,26,5184.0,13,3,257,9,2017,False
